source,product,rating,title,review_text,reviewer,date
google_play,Flipkart,1,,"Very misleading pricing! The product shows 86% off at ₹181 on the main page, but when you open it, the discount drops to 62% and price jumps to ₹489. This feels like a bait-and-switch tactic.🤨😐 Extremely disappointing and breaks trust. Please show accurate pricing upfront instead of confusing customers.😒",Bhairav Yogi,2026-04-02
google_play,Flipkart,1,,"Very disappointing experience. I requested a return multiple times, but pickups were repeatedly scheduled and then cancelled without any reason. No delivery agent arrived, and there was no proper communication. I contacted support several times and filed complaints, yet nothing was resolved. My refund request was also cancelled again and again, causing delays and frustration. I am a Flipkart Plus member and a long-time customer, bt after this experience, I'll not use Flipkart again in the future",vishal sharma,2026-04-02
google_play,Flipkart,1,,I had a very bad experience with Flipkart Grocery order where the seller scammed by not delivering one of my products which i ordered and I was not available at that time it was delivered when I return and check the order one of the product was missing and i immediately raised the concern they told we will check and refund but the seller rejected so many times around 15 times and finally saying it's OTP order why the customer has not verified at the time of delivery so we will not refund money.,Karthick Patrose,2026-04-01
google_play,Flipkart,2,,"Flipkart is a very useful app for online shopping with good prices and many product options. Delivery is fast and the service is mostly reliable and easy to use, but it is not good that platform charges are taken on every delivery and not refunded on return or cancellation, so I stopped ordering after feeling this policy is not fair",Durgesh Tiwari,2026-03-20
google_play,Flipkart,1,,"There r so many glitches in the app even after updating to the latest version. Whenever I'm trying to open the UPI option,it repeatedly asks me to update the app, I uninstalled and reinstalled it, but the issue remains. Additionally the expiry date is not visible on any product, even it Minutes section,making it impossible to check freshness before ordering. Lastly, I’m unable to access the delivery tracking option...Pls fix these glitches ASAP.",Nabanita Paul,2026-03-07
google_play,Flipkart,1,,"I am Bala disappointed with Flipkart’s so-called “Express Delivery” service. While placing the order, it clearly showed fast delivery, but in reality, the product was delayed significantly without any proper updates. The biggest issue is with logistics — there seems to be poor coordination, and the tracking information is either inaccurate or not updated on time. This defeats the whole purpose of choosing express delivery. Customer support was equally frustrating. Instead of providing a proper",Bala Koteswararao,2026-03-31
google_play,Flipkart,5,,"It sounds incredibly frustrating to have orders canceled without your consent, especially when you are waiting for a delivery. While I am an AI and don't manage the physical courier or delivery operations directly, I can certainly help you translate your message into English so you can send it to the official customer support team. ​Here is the English translation of your request: ​Subject: Issue with Delivery and Unauthorized Order Cancellations ​""I am writing to report a serious issue with you",Srinanchari Suvarna,2026-03-29
google_play,Flipkart,1,,"I have been using the Flipkart app for quite some time, and in the past, I noticed it had multiple performance and usability issues. However, the current problem is more serious - the app is not opening at all on my Samsung S21 FE device. I have tried restarting my phone, clearing cache, and even reinstalling the app, but the issue persists. This is quite frustrating, as I rely on the app for regular purchases and tracking orders.",NAVDEEP SHARMA,2026-04-01
google_play,Flipkart,1,,worst experience in the last few months ..i placed the order and after some time they rescheduled my delivery date and after long time they cancelled my order . same reason for all my orders . I haven't received any order in a long time ..I pay the money and after 20 days they return but do not deliver any order.,Kumar Singh,2026-03-31
google_play,Flipkart,1,,"Very disappointing experience with Flipkart lately. I was trying to order grocery items, but the app kept restricting me from adding more than one quantity of any product. When I checked the cart, it suddenly showed items as out of stock. This happened with almost every grocery item I tried to order. What’s the point of showing products if they are not actually available? The app has become unreliable and frustrating to use. Please fix these technical issues instead of wasting customers’ time.",Misba Sultana,2026-02-07
google_play,Flipkart,1,,"Hi Dear Flipkart Support Team, I hope you are doing well. I am facing an issue while trying to place an order on your platform. Whenever I attempt to order a product, I receive a message stating that the product is not available for my location. I kindly request you to look into this issue and help resolve it at the earliest, as I am unable to complete my purchase.",Nishchit Shetty,2026-03-31
google_play,Flipkart,1,,"Great product but hidden fees are triple the price ""The Doms color pencils and water colors are excellent for students, but I am extremely disappointed with the hidden charges on Flipkart. While the product is priced at only ₹97, a 'Handling Fee' of ₹129 was added at the final checkout, which is more than the cost of the item itself. This is a very unfair practice, especially for students on a budget. I recommend everyone check their total bill carefully before paying.",Mayuri K,2026-02-22
google_play,Flipkart,1,,"pathetic app service lately. product landing page shows supercoins applied for extra discount, when proceeding to payment asks original price. Anyone not paying attention will just pay extra assuming they got a steal deal. And im a black member btw! switching to amazon for peace of mind. good luck with your games. Not to forget platform fee of 29 vs 5 rs on Amazon only to get the feeling of opening my parcel taken away by flipkart. Improve your game!",Lavanya Baranwal,2026-03-31
google_play,Flipkart,1,,"Very disappointed with the service. After the US tariff, I started using this 100%. But to my disappointment, service has been worse. Problems in returns, prices higher than Amezon, low quality products on display and after sales, a major eye opener. For exclusive products sold on the platform, warranty calim takes 2 months and after replacement a new product fails in less than a month for which no service parts are available and still remains in warranty. Really very sad. Stopped using now.",Milind Karandikar,2026-03-08
google_play,Flipkart,1,,"I recently had a very disappointing experience with Flipkart. I ordered a specific product, but instead, I received a completely different item. This is highly unprofessional and unacceptable. On top of that, the item I received was expired, which is not only careless but also potentially harmful to customers. As a regular online shopper, I trusted Flipkart for its quality service, but this incident has seriously affected my confidence in the platform. Receiving wrong and expired products clear",Aryan Dhuriya,2026-04-03
google_play,Flipkart,1,,"I've been using flipkart for a decade now and I'm also a plus member for so many years. Its new feature flipkart upi is just so irritating, I'm not able to add any other upi. It's so irritating nowadays to order anything because of this new system. Not able to add another number upi as it shows no active upi, why does it have to be the same number's bank account which we are using, who the hell is flipkart to not allow any other upi id or any other method",A Google user,2026-04-01
google_play,Flipkart,1,,"I was trying not write anything negative, but I don't think I can stop myself anymore. This is the worst experience I have had compared to any other online delivery app. At this point it looks like 'they don't even care for their customers?' I ordered a travel bag it was supposed to be delivered by 26th March but it's still not arrived at the hub nearest. I complained about it but still no update. Thanks and I'm done with this and never going to ever use this delivery app service.",Nitish Kumar Gope,2026-03-31
google_play,Flipkart,2,,"Very poor service, Now a days from flipkart and the delivery partnes, 1.Items is not received and it was showing delivered and when I complained about it, the delivery was canceled without my concern. 2.The delivery partners, they will call and say they will come in 30mins, and they will come after 4-5hrs, is this the way they are doing it for past 3months, before it was smooth, now a days it was worst service and time loss.",jetheesh jackson,2026-03-30
google_play,Flipkart,1,,"Hello Flipkart Support Team, I am a regular customer of Flipkart and have been using this account for a long time. Recently, I am facing a serious issue while trying to place orders. Whenever I open the order page, it keeps loading continuously and shows ""Server Busy / Try Again Later"" error. Because of this, I am unable to purchase any products. I have already tried basic troubleshooting steps like reinstalling the app, clearing cache, and using different internet connections, but the issue",Nalaiya தமிழன்,2026-03-30
google_play,Flipkart,2,,"Flipkart is playing with us. I requested a mobile exchange, and they initially quoted ₹3150. But during delivery, after verification, they said they can give only ₹1300, leaving me no option but to pay an extra ₹1850. Also, it has been 4 days, and I still haven’t received my product. Please don’t opt for exchange or book anything on Flipkart.",vinay kumarcs,2026-03-31
google_play,Flipkart,2,,"you should be adding select option to specifically select what items u want to order rn from the bunch added in the cart and place order without removing other items from the cart like amazon one account can be used by multiple ppl, everyone can't be saving others products to wishlist or save for later to order the items they want for themselves",Usha Sree,2026-04-02
google_play,Flipkart,1,,"My experience with Flipkart delivery has been extremely disappointing. Orders are never delivered on time—not just once, but every single time. The delivery date keeps getting extended day by day without any proper explanation. Does customer time have no value? If you can't meet the promised delivery timelines, you should show realistic dates from the start. This kind of unreliable service makes it very hard to trust Flipkart anymore.",Roshan More,2026-03-27
google_play,Flipkart,3,,"They really need improvement in return policy and also in customer care services. Flipkart don't work in favour of customers. Have tendency to block refunds. Return is difficult. And after some returns they start charging fine on return. And many times they didn't refund the full amount. They have tendency to keep money of customers. Totally hopeless return, refund and customer services. Must learn from Amazon. Amazon is so genuine.....",Dr. Neha Jain,2026-04-01
google_play,Flipkart,1,,"I ordered a stove from Flipkart, but had a very bad experience with delivery. The delivery agent called me, and I requested him to wait just 5 minutes as I was on the way. But without waiting or calling back, he marked the order as rejected and returned it. This is completely unprofessional. There is also no proper option to contact the delivery person or Ekart Logistics support, flipkart such situations. Because of this, I lost my order for no valid reason.",Varun,2026-03-28
google_play,Flipkart,3,,"One basic payment feature is missing in this application. In order to make any UPI payments, the UPI application should be installed with same Id on the same device. There is no way that I can enter the UPI id for purchase in any text option where app to verify if it's valid id and then execute transaction. Something very useful when we have the UPI id/ application on some other device and we want to do frequent shopping Also, it would be nice to give option to share cart items on WhatsApp",Apurva Jain,2026-04-03
google_play,Flipkart,1,,"I had ordered a mobile phone and prepaid the amount. After waiting for 5 days the product was ""Out for Delivery"" but never reached me. The delivery agent number was continuously switched off and Customer care people just gave false assurance that the product will reach me on time. Surprisingly the product order got cancelled by Flipkart and Customer support gave idiotic reasons like quantity restrictions by the seller. Worst Experience Ever 😡",MOHAMMED RAFI,2026-03-28
google_play,Flipkart,1,,"I have stopped buying from Flipkart Mintues . They don't provide any carry bags, but that's not the main issue. The real problem is that this is not informed while placing the order. Moreover, the delivery person often doesn't come to the doorstep; instead, they stop at some distance and hand over the items loosely. This is highly inconvenient, disrespectful, and even a threat to privacy. Now I understand why Blinkit is considered better in this area-it never follows such shady practices.",CA Raman Goel,2026-03-27
google_play,Flipkart,1,,I have very bad experience with this shopping aap. they are cancelled my order without my concern. even I have already paid for all products. and delivery service provider asking me for change my pincode. I'm done with this shopping aap now. if you resolve the issue then I will continue. please take action and improve your service. it's a humble request.,Ashwini,2026-03-31
google_play,Flipkart,4,,"I would like to report an issue with the Flipkart mobile app regarding address selection. When I try to set my delivery location in the app, I am unable to manually enter my correct address. The app forces me to choose from suggested locations, and when I select my house location, the automatically generated address shown is inaccurate and does not correctly reflect my actual address. However, this issue does not occur when I use Flipkart through a web browser (Google). On the website, my addr",Mervin V,2026-03-24
google_play,Flipkart,1,,"i have ordered a helmet. and the product received with too many scratches and dents also. and thw issue is i need to replace it with same colour same product. but there is no option for the same product colour. then i dont need that product, i go for return and refund option,, problem is if refund there is cutting of 15 something platform fee. why i pay this for received damaged product. 2nd time it.as a regular customer i never expected this from flipkart team.. very disappointed about this.",Vrone,2026-03-27
google_play,Flipkart,1,,"platform fee and hidden charges are high, even if you cancel order within few minutes, without product being shipped, still platform fees are not returned unlike amazon which do return market place fee upon cancellation. And service of amazon is better, Faster deliver, more reliable. Don't trust this SCAM flipkart, always order on Amazon.",satish raja (!nf!n!ty),2026-03-29
google_play,Flipkart,4,,"Recently I had an issue with the delivery, I received another package instead of what I ordered and the system was having a glitch and it was very difficult to handle it but the customer service was very nice they solved the issue within a week and I received a complete refund of my item. I would like to suggest that whenever you are buying something make sure to check the reviews of that certain product.",sreeja suresh,2026-03-01
google_play,Flipkart,1,,"Flipkart is the worst third-party app. There is no return policy after the order is delivered. flipkart will refuse to take back their product. They will give you the wrong product, and you won't get a refund or the item replaced. If you feel the packaging is wrong, do not give the OTP and do not make an online payment.",Hollywood Dubbed Movies,2026-04-02
google_play,Flipkart,1,,"​I am writing to express my frustration regarding my order placed on . The promised delivery time was 3 days, but even after 12 days, the product has not reached me. ​I have already contacted customer support multiple times, but I haven't received a clear response or a fixed delivery date. This level of service is unacceptable. ​",Rahul Kumar,2026-03-30
google_play,Flipkart,1,,"This is a very poor app...honestly the worst I have ever used... I ordered a phone cover that was listed at ₹169, but at the time of delivery...I was asked to pay ₹277...This is unacceptable... I also found the same cover in the local market for ₹110....I would like to ask Flipkart why there is such a price difference and lack of transparency-",Mahreen Mohsin,2026-03-30
google_play,Flipkart,1,,"App has performance as well as UI issues. On some product page the UI stutters a lot, I have seen this while browsing for Samsung phones (it's not limited to Samsung products only). Stutter is so bad that can't even scroll the page. About UI, on android phones the navigation bar at the bottom shows black background if system is set to dark mode, looks very ugly as app follows light mode. Someone needs to fix this basic UI issue, Amazon app handles it very well.",Swapnil Somkuwar,2026-04-01
google_play,Flipkart,1,,Very bad experience as they are not showing the goods and transport charges while buying the product. They are purposefully hiding the goods and transport charges in the name of selling price. All other platforms showing it fair and square here they are clubbing it with MRP and disguising the customers in the name of selling price. All the products you are buying now is more than the mrp and with high amounts of transportation fee. please be very careful of this cheating trick they are using.,lakshmi priyanka,2026-04-03
google_play,Flipkart,4,,"I kindly request the developers of Flipkart to address an issue in the Flipkart app. The main problem occurs in the wishlist section. When we open a specific item from the wishlist and then go back, the page scrolls all the way to the top instead of returning to the previous position. This is very frustrating for users, especially when browsing many items. I have already reported this issue multiple times, but it has not yet been resolved. Additionally, the Flipkart app is experiencing signific",HARSHA VARDHAN ALURU,2026-03-29
google_play,Flipkart,3,,I'm aa regular customer in flipkart and flipkart gives a good service but for Feb to march their one problem happened and that is I had placed a order of attar for 2times but I cant receive it busy unfortunately I became busy so right now when ever I place an order on cod theirs always a advance payment for 25 to 75 rupee ! and that's why I cant order it! and not only that the person who is delivering it was also so rude and they dont take order in grocery also if its is canceled for 2 times,Mayurakshi Roy,2026-03-27
google_play,Flipkart,1,,"Very poor experience with Flipkart. I tried to order iPhone 17 multiple times and every time the seller cancelled the order after 2–3 days when the shipment was almost ready for delivery, citing “restricted quantity”. Payment was done by credit card and the amount remained blocked for 4–5 days after cancellation. This wastes customer time and money. Flipkart should fix this issue with sellers.",Manish Yadav,2026-03-15
google_play,Flipkart,1,,"no reward 🤡.. sucks .. prices are going high .. ( local stores are close so price are high ) but the best features is it has flip card assured best think ever ! okay, after one year I am editing the review-> it's become more worst now , just a month ago all the phone were in there best price but now you know what I mean and more phones are showing that not delivered in your location 🤡.. BTW duo poly end the online phone market .",Nabajit Biswas,2026-03-26
google_play,Flipkart,4,,"I followed certain brands on Flipkart so that I can easily find and access them later. However, there is no dedicated “Following list” or section where I can view all the brands I follow. This makes the follow feature less useful and inconvenient for users like me. I request you to please add a proper “Following” section in the app so that users can quickly access their preferred brands. This small feature will greatly improve user experience.",Krish Paul,2026-04-03
google_play,Flipkart,1,,"I’m extremely frustrated with Flipkart. Every time I try to order, it says “address not deliverable,” even though I live in a prime area of Hyderabad. This happens for everything—small items, mobiles, even ACs. It clearly shows a serious issue in their delivery system. It’s unacceptable for a major platform to fail in a main city. Completely ruins the experience. Highly disappointed and not reliable anymore.",Santosh Chary,2026-04-02
google_play,Flipkart,1,,"Dear Flipkart and E-Logistics Team, I am writing to bring to your attention an issue regarding my recent order. I have not yet received my delivery, however, I received a message stating that my order has been cancelled. This information is incorrect, as no delivery attempt was made and I did not receive any call or notification from the delivery agent. This misleading update has caused inconvenience and confusion. I kindly request you to investigate this matter urgently and provide",Ajit Singh,2026-03-30
google_play,Flipkart,1,,"flipkart has started new type of fraud with the customers...like sending half of the quantity of the product and taken full product quantity price and after that no proper customer service is there....and showing low prices i.e., 51% means they are sending half of the quantity only... Return and replacement also not done. Without customers concern their delivery partners cancelled the return request.",tejasri raavi,2026-04-01
google_play,Myntra,1,,"‎ ‎Myntra used to be one of the most trustworthy and genuine online shopping platforms. Earlier, people relied on it because the products matched the pictures, the quality was decent, and returns or exchanges were smooth. But lately the experience has gone downhill. 😐Most of the items shown on the website look completely different from what you receive. The size charts are unreliable, so even if you follow them properly, the fit is often wrong. On top of that, the refund and exchange process fe",Yantsü Lotha,2026-04-03
google_play,Myntra,5,,"I’ve personally had a great experience using Myntra. The app is easy to navigate, and I like how it shows personalized recommendations based on my style. Delivery has always been quick for me, and the return process is hassle-free, which makes shopping less stressful. I’ve found some really good quality products, especially during sales. Sometimes prices feel a bit high without discounts, but overall, I trust Myntra for fashion shopping.",akshay shende,2026-03-31
google_play,Myntra,5,,"It has a great collection and the app experience is smooth overall. I really like the variety of brands and styles available. Delivery is usually on time, and the packaging is good. However, sometimes the prices feel a bit high compared to other platforms, and return/refund can take longer than expected. Still, a reliable app for fashion shopping.",Manish Kumar,2026-04-03
google_play,Myntra,1,,I dont understand this feature. Firstly they gave an option to use current location. then the delivery agent reached out to me saying that he was 7.5km away from me. Why give features which are not tracked properly. I have rechecked my address and it's exact same but the delivery agent is at diff location. when I try to reach out to customer care. there is no option to talk to a human.. it was the same options again and again. The customer service is too bad.,Madhuri Yamba,2026-04-02
google_play,Myntra,1,,"I had a very bad experience.😑😑😠😠 Literally, the app PLACED ORDER ON MY BEHALF just because online payment failed once. Instead of letting me retry the payment, it confirmed the order with CASH ON DELIVERY this is totally UNACCEPTABLE. Also,I had a refund amount, which I had to use only on the app, and that too within one year.To make things worse, the refund amount expired just one day before of the one-year period.(WITHOUT ANY PRIOR NOTIFICATION )This feels extremely unfair and misleading.",Ujjwala Keware,2026-03-27
google_play,Myntra,1,,"This shopping app is a complete mess and a fraud. The app itself is not reliable but what makes it worse is the delivery experience. Delivery boys are often rude, misbehave, and give false updates about orders. They’ll mark items as ""coming soon” when they’re nowhere near or come up with excuses that just don’t add up. Overall, it feels dishonest and frustrating to deal with. Definitely not worth using when there are much better and more reliable options out there. Never recommending this.",Arunima Negi,2026-04-02
google_play,Myntra,5,,"I've been using the Myntra app for a while now and honestly, it's one of the best online shopping apps out there. The user interface is very smooth and easy to navigate. I really like how the app suggests products based on my preferences and browsing history-it makes shopping much faster and more convenient. The variety of brands and products is amazing, and I often find good discounts and deals. The delivery is usually on time, and the packaging is neat. Returns and exchanges are also hassle-f",Alfiya C U,2026-03-23
google_play,Myntra,1,,"Very disappointed with this purchase. I used a coupon that said “non-returnable but exchangeable,” so I expected I could at least exchange the product if needed. However, after receiving it, there was a fitting issue and no exchange option was available. Customer care said it’s just the coupon name, which is misleading. Also, the product still shows “returnable till a date,” creating confusion. Not transparent at all.",MOUPIA GAIN,2026-03-31
google_play,Myntra,5,,"I am so happy Myntra is a reliable fashion shopping app that offers a wide variety of brands and the latest trends. The app interface is smooth and easy to use, making the shopping experience enjoyable. Delivery is usually on time, and the return/exchange process is hassle-free. Prices can be a bit high sometimes, but during sales, you can find great deals. Overall, I am satisfied with the app.”",swati singh,2026-04-03
google_play,Myntra,1,,"I placed an order for 7 items but received only 1 incorrect item. Despite contacting customer care daily for 10 days, I was repeatedly told the issue was under investigation. After 8 days, I was informed that the items were delivered and confirmed, which is incorrect. There appears to be no record of past interactions, as I had to explain the situation every time. Ultimately, I incurred a loss of ₹7,000 and significant time. This has been a highly disappointing experience with Myntra.",Maruthi Komera,2026-03-22
google_play,Myntra,1,,"All these years had a very good experience with Myntra. Recently, I placed an order with Myntra with 8items. I was delivered only 1 item, others were first shown delievery delayed and then cancelled without any notice. Also, in January I placed order for 8 items none was delivered and cancelled on their own. If Myntra is not able to deliver they should not take orders and close the site as it's waste of our time in selecting the products out of a whole lot of products. Really frustrating!!!!",jeslyn fernandes,2026-03-15
google_play,Myntra,5,,"Absolutely love shopping on Myntra! 🛍️ The app is super easy to use, with a wide variety of trendy and high-quality clothing, footwear, and accessories. The product descriptions are accurate, and I’ve always received exactly what I ordered. Delivery is fast, and the packaging is neat. What I appreciate the most is their hassle-free return and exchange policy it makes online shopping stress-free. Plus, the frequent sales and discounts are a big bonus! Overall, a reliable and enjoyable shopping",Siddhi Manjrekar,2026-03-21
google_play,Myntra,5,,"I really enjoy shopping on the Myntra app. It has a huge collection of clothes, shoes, and accessories from many popular brands. The app is easy to use, and the filters help me quickly find what I want. I also like the great discounts and sales, which make shopping affordable. Delivery is usually fast, and the return or exchange process is simple and convenient. Overall, Myntra makes online fashion shopping easy and enjoyable. I would definitely recommend it to others.",Divya Sharma,2026-03-13
google_play,Myntra,1,,"I am writing to raise a complaint regarding my recent orders from your platform. I had ordered multiple products, but due to size issues, I initiated return requests within the allowed return period. However, it has been several days and no pickup has been arranged yet. Additionally, I have not received any refund or proper update regarding the status of my returns. This delay and lack of response are extremely disappointing.",Ruchi Priya,2026-03-27
google_play,Myntra,2,,"I have been using myntra for a while now, it has been a great experience but from recently I have been facing a problem, it doesn't show records of some products that I recently purchased, I wanted to exchange but not able to find it. and also didn't get any reward 😒. .. I brought a mascara and sanitary pads but couldn't find their records on the App",Nailla Batool,2026-03-29
google_play,Myntra,5,,"I had a really great experience shopping on the Myntra app. The interface is very smooth and user-friendly, making it easy to browse and select products. There are so many brands and styles available at good discounts, which makes shopping even more exciting. The product I ordered was exactly as shown in the pictures. The quality, fitting, and fabric were perfect, and the delivery was also on time. I also love how easy the return and exchange process is — highly recommend ! 😊",Kajal Bisht,2026-03-01
google_play,Myntra,1,,"I had a very disappointing experience with Myntra. My order was delayed multiple times without any clear communication. The delivery date kept changing, which was extremely frustrating. After making me wait, Myntra cancelled the order from their end without my consent. This is highly unprofessional and shows poor management. If the product was unavailable, they should have informed me earlier instead of wasting my time. I also contacted customer care several times, but they hold me",saurabh Baghel,2026-03-30
google_play,Myntra,1,,This app has serious glitches that needs to be fixed . I ordered 2times around a week ago and it has not been delivered. I can't even track the time since it's not showing in the order list . whenever I try to contact the customer care they say to go to order list and report the query. how am I supposed to do that when the item is not there in the order list . ive already paid for 600 rs for it and I don't know how to cancel the order and get my refund also .,Yuktha Premnath Sapalya,2026-03-20
google_play,Myntra,1,,"My account was suddenly suspended, and because of that, I was blocked from initiating returns for orders placed within the return window. Despite multiple follow-ups, they refused to process returns even though the issue was caused by their own system. This is unfair, unprofessional, and leads to direct financial loss for customers. Be very careful while ordering, as you may lose your return rights if your account gets restricted. Highly disappointed.",ISHITA SARAF,2026-03-28
google_play,Myntra,1,,"Got a very low quality product with a different nighty type something. Seems to be already used as it's not even having tags when delivered. Myntra declined to take it as a return as it's not having tags. Worst behaviour and experience with the order itself. Not going to place any other order. Even after sending the mail to mention email in comment, i didn't get any favour. Myntra sends products which doesn't qualify quality check by their team itself and customer will be blamed and no refund.",Anita,2026-04-04
google_play,Myntra,1,,"Got a very low quality product with a different nighty type something. Seems to be already used as it's not even having tags when delivered. Myntra declined to take it as a return as it's not having tags. Worst behaviour and experience with the order itself. Not going to place any other order. Even after sending the mail to mention email in comment, i didn't get any favour. Myntra sends products which doesn't qualify quality check by their team itself and customer will be blamed and no refund.",Suman Biswal,2026-04-04
google_play,Myntra,1,,"Got a very thin and transparent product with a different design. Seems to be already used as it's not even having tags when delivered. Myntra declined to take it as a return as it's not having tags. Worst behaviour and experience with the 1st order itself. Not going to place any other order. Even after sending the mail to mention email in comment, i didn't get any favour. Myntra sends products which doesn't qualify quality check by their team itself and customer will be blamed and no refund.",Siva Maruthi Swaroopa,2026-03-30
google_play,Myntra,5,,"had a great experience shopping on Myntra! The app is very easy to use, and there are so many trendy and high-quality fashion options available at good prices. The delivery was fast and packaging was neat. What I liked the most is that the products were exactly as shown in the pictures, and the return/exchange process is also very smooth. Overall, Myntra is one of the best platforms for online shopping, especially for clothes and accessories. Highly recommended",Alok bh,2026-03-30
google_play,Myntra,5,,"Myntra is a great shopping app for fashion lovers. It has a wide range of clothing, shoes, and accessories from many popular brands. The app is easy to use, and finding products is very simple. Delivery is usually fast, and the return or exchange process is smooth and convenient. I really like the quality of products and the frequent discounts. Highly recommended for anyone who enjoys online fashion shopping! 👍",Ankita Rani,2026-03-15
google_play,Myntra,1,,"Extremely disappointed with the level of service and accountability from Myntra. I raised a refund request for a product that was already picked up by the delivery partner. However, the support team claims they have no record of the pickup. Despite multiple follow-ups, they refused to even check or share delivery partner details, stating it is “not possible.” This clearly reflects a serious gap in internal tracking and customer support processes. As a customer, it is unacceptable to be denied",INAGADAPU PRIYANKA,2026-04-01
google_play,Myntra,1,,"The Myntra app is not opening at all. Every time I try to open it, it either keeps loading or crashes immediately. This is extremely frustrating, especially when I want to check orders or shop during sales. I have tried restarting my phone and checking my internet connection, but nothing works. An app of such a big brand should at least function properly. This kind of technical issue ruins the shopping experience. Please fix this issue as soon as possible. Very disappointed. 👎",Vedika Jagtap,2026-03-04
google_play,Myntra,1,,"Myntra is running an online fraud. I have escalated the issue multiple times and every time they asked me to wait 2-3 business days for an update. For the last one month, I have been waiting for my order to be delivered. Ironically, the have products listed on the app but in reality they do not have the product. So they take money from the customer and harass them by not delivering. Also they force the customer to cancel their order and in the meantime they keep the money in their account.",Bagesh Kumar,2026-02-15
google_play,Myntra,1,,"i am extremely disappointed with the delivery service. My order has been marked as “Delivery Failed” multiple times, but I did not receive any call or delivery attempt from the delivery executive. I was available at the given address, and my phone was reachable the entire time. Marking the order as failed without even contacting the customer is unprofessional and unacceptable. Kindly investigate this issue and ensure immediate delivery of my order.",Mariyam Dilshad,2026-03-01
google_play,Myntra,1,,"Writing I received a wrong product in my order. The item delivered does not match the product I selected while placing the order. This caused inconvenience and disappointment, especially after waiting for delivery. Kindly arrange a replacement/refund at the earliest and improve quality checks before dispatch to avoid such mistakes in future. canceled my return request.",nikhil ganjegaonkar,2026-03-12
google_play,Myntra,1,,"My experience with Myntra has been extremely frustrating. I ordered a pant in size 34 and requested an exchange for size 32 because it didn’t fit. The exchange was cancelled due to a barcode issue, and after complaining they kept sending size 34 again. This happened four times. I made many calls to support and one agent even cut my call. It has been almost a month and my return is still not completed. Very disappointing service and poor support.",Swadhin Pradhan,2026-03-12
google_play,Myntra,5,,"I’ve been using the Myntra app for a while now and honestly, it’s one of the best online shopping apps out there. The user interface is very smooth and easy to navigate. I really like how the app suggests products based on my preferences and browsing history—it makes shopping much faster and more convenient. The variety of brands and products is amazing, and I often find good discounts and deals. The delivery is usually on time, and the packaging is neat. Returns and exchanges are also hassle-fr",neha sharma,2026-03-18
google_play,Myntra,1,,"*** Where is my order???!! February 14th 2026 and I still have no answers. I've been placed on hold for the last 30 minutes by your Customer care. I've been shopping for a long time with Myntra and the experience was good. But off late they're trying to pass low quality stuff in the name of high end brands. Ridiculous and utterly disappointing... I'm done shopping on Myntra. Seriously, guys just because I'm paying a discounted price doesn't mean you give me sub standard products.",Belmira Joanne Miranda,2026-02-14
google_play,Myntra,5,,"I recently ordered a few products from Myntra and the experience was really smooth. The delivery was quick and the items arrived exactly as shown in the pictures. The quality of the products was good and the packaging was neat. The app is easy to use and makes shopping simple. Overall, I’m happy with my purchase and will definitely order again. Highly recommended for online fashion shopping! 😊",Bollumalla Yeshwanth,2026-03-13
google_play,Myntra,1,,Generally a good app but sometimes doesn't execute orders placed in heavy discount sales. Cancel orders without proper reasons and clarification.Myntra has cancelled my order after the ordered item was about to be delivered and delayed by transporters. Very Disappointed with the experience with Myntra. This doesn't happen with other rival suppliers.,Gaurav Parmar,2026-03-04
google_play,Myntra,1,,"""Warning⚠️: They're fraud!🚫 Ordered 4 earrings, got 2 missing, 1 cancelled, and 1 wrong product.Customer care won't listen. Refund for wrong product had fees deducted. Why pay for a wrong product? Seller's fraud, and we pay for it. Be aware, think twice before shopping here. No responsibility taken for missing products they don't care about the customers sent wrong product (completely different frm what I ordered) and they don't even refunded the whole amount."" Myntra has low their standards.",Saloni Saxena,2026-02-17
google_play,Myntra,1,,"This app is one of the worst, I have used amazon, flipkart etc. never had a problem with my refund ever, but this app is not at all user friendly! It's been 2 weeks and I'm still waiting for my refund, checked with bank and called them multiple times still they keep on repeating the same thing ""contact again after 48 hours"". The app is showing that money is credited instantly and the problem is resolved, but the actual scenario is just the opposite. Improve your service please!!!!",Mary Merfi KJ,2026-01-23
google_play,Myntra,5,,"😊 Myntra is a super popular online shopping platform in India, and here's a positive review for you: ""Myntra has revolutionized the way I shop! 🎉 Their collection is on point, and the quality is top-notch. I love how easy it is to navigate the app, and the filters make finding exactly what I want a breeze. Plus, their sales and discounts are LIT 🔥. I've gotten some amazing deals on my favorite brands. Shipping is fast, and returns are super hassle-free.",Roobi Malik,2026-03-16
google_play,Myntra,1,,"I've been a loyal Myntra user for a decade, but the app quality is the worst right now. The filters are terrible, the number of products doesn't show at the top, some products don't appear even when you type the keywords - I hope whoever was responsible for the latest app update sees this and reverses whatever the hell they were trying to do. I've stopped shopping on Myntra because I don't get the products I want even when I search for them - and I know they're available!",Malavika Madgula,2026-01-25
google_play,Myntra,1,,"I had ordered a product and wrong product was delivered to me. On the same day, I requested for return and posted the images of the product as well. After multiple follow up, My request was declined after 10 days and they closed return window. They are just trapping the customers like this. Really disappointed, this was not expected from Myntra. Very poor services. Will not recommend it to anyone.",Prakriti Agrawal,2025-06-16
